6490.0 0.000570274
6500.0 0.000744271
6510.0 0.00095977
6520.0 0.001243
6530.0 0.00159563
6540.0 0.00204055
6550.0 0.00261335
6560.0 0.00330614
6570.0 0.00417796
6580.0 0.00523646
6590.0 0.00655708
6600.0 0.00815002
6610.0 0.0100749
6620.0 0.0123963
6630.0 0.0151508
6640.0 0.0183804
6650.0 0.0222052
6660.0 0.0266146
6670.0 0.0318731
6680.0 0.0376222
6690.0 0.0444811
6700.0 0.0521047
6710.0 0.0607954
6720.0 0.0704137
6730.0 0.0814219
6740.0 0.0934805
6750.0 0.106937
6760.0 0.121652
6770.0 0.137983
6780.0 0.154852
6790.0 0.173449
6800.0 0.193287
6810.0 0.212757
6820.0 0.234425
6830.0 0.257459
6840.0 0.280351
6850.0 0.303099
6860.0 0.324726
6870.0 0.348471
6880.0 0.372285
6890.0 0.394281
6900.0 0.416481
6910.0 0.439677
6920.0 0.46227
6930.0 0.48664
6940.0 0.505329
6950.0 0.528385
6960.0 0.55031
6970.0 0.570105
6980.0 0.591376
6990.0 0.609844
7000.0 0.628909
7010.0 0.648637
7020.0 0.663312
7030.0 0.682286
7040.0 0.697048
7050.0 0.714076
7060.0 0.728142
7070.0 0.737323
7080.0 0.747294
7090.0 0.759206
7100.0 0.770621
7110.0 0.778824
7120.0 0.78967
7130.0 0.794638
7140.0 0.802849
7150.0 0.812421
7160.0 0.815556
7170.0 0.823598
7180.0 0.836291
7190.0 0.841589
7200.0 0.847385
7210.0 0.852376
7220.0 0.862769
7230.0 0.864492
7240.0 0.869093
7250.0 0.882857
7260.0 0.887141
7270.0 0.890148
7280.0 0.890703
7290.0 0.900017
7300.0 0.897912
7310.0 0.908561
7320.0 0.911854
7330.0 0.914462
7340.0 0.917348
7350.0 0.921087
7360.0 0.9237
7370.0 0.922984
7380.0 0.927209
7390.0 0.93011
7400.0 0.933371
7410.0 0.939653
7420.0 0.937165
7430.0 0.940577
7440.0 0.945856
7450.0 0.946518
7460.0 0.95645
7470.0 0.955176
7480.0 0.956308
7490.0 0.959513
7500.0 0.958267
7510.0 0.957331
7520.0 0.960979
7530.0 0.960471
7540.0 0.964882
7550.0 0.961803
7560.0 0.963476
7570.0 0.957955
7580.0 0.965953
7590.0 0.973267
7600.0 0.970103
7610.0 0.963456
7620.0 0.969392
7630.0 0.968057
7640.0 0.963151
7650.0 0.966054
7660.0 0.966951
7670.0 0.966094
7680.0 0.965286
7690.0 0.969934
7700.0 0.96389
7710.0 0.960822
7720.0 0.965589
7730.0 0.964502
7740.0 0.966188
7750.0 0.95322
7760.0 0.965599
7770.0 0.960182
7780.0 0.956924
7790.0 0.963793
7800.0 0.961468
7810.0 0.957124
7820.0 0.961676
7830.0 0.960124
7840.0 0.966408
7850.0 0.963791
7860.0 0.965664
7870.0 0.963234
7880.0 0.966948
7890.0 0.967321
7900.0 0.96868
7910.0 0.977774
7920.0 0.975935
7930.0 0.969203
7940.0 0.973797
7950.0 0.972415
7960.0 0.973051
7970.0 0.972226
7980.0 0.977797
7990.0 0.973996
8000.0 0.96373
8010.0 0.961571
8020.0 0.960204
8030.0 0.958811
8040.0 0.957635
8050.0 0.955554
8060.0 0.957614
8070.0 0.958279
8080.0 0.955686
8090.0 0.957334
8100.0 0.958526
8110.0 0.961344
8120.0 0.961779
8130.0 0.964052
8140.0 0.961926
8150.0 0.96108
8160.0 0.960957
8170.0 0.958327
8180.0 0.956437
8190.0 0.954353
8200.0 0.95104
8210.0 0.946232
8220.0 0.945009
8230.0 0.941093
8240.0 0.940806
8250.0 0.942216
8260.0 0.943535
8270.0 0.944698
8280.0 0.951437
8290.0 0.956604
8300.0 0.961179
8310.0 0.966549
8320.0 0.971596
8330.0 0.974294
8340.0 0.974597
8350.0 0.972427
8360.0 0.966401
8370.0 0.961911
8380.0 0.95749
8390.0 0.954442
8400.0 0.955214
8410.0 0.960725
8420.0 0.963925
8430.0 0.959256
8440.0 0.917828
8450.0 0.822899
8460.0 0.679826
8470.0 0.510149
8480.0 0.363849
8490.0 0.252514
8500.0 0.176897
8510.0 0.12493
8520.0 0.0888239
8530.0 0.0649766
8540.0 0.0489455
8550.0 0.0370726
8560.0 0.0288664
8570.0 0.0241842
8580.0 0.0167929
8590.0 0.010825
8600.0 0.00706217
8610.0 0.00473087
8620.0 0.00322013
8630.0 0.00223925
8640.0 0.0015872
8650.0 0.00113576
8660.0 0.000825577
8670.0 0.000609455
